scaffold	markerid	gene	Superkingdom	Phylum	Class	Order	Family	Genus	Species
contig-100_48633	NA	NA	Eukaryota	Chordata	(unassigned)	Squamata	Iguanidae	Anolis	Anolis carolinensis
contig-100_4866	NA	NA	Bacteria	(unassigned)	(unassigned)	(unassigned)	(unassigned)	(unassigned)	uncultured bacterium ws138B4
contig-100_4869	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	(unassigned)	(unassigned)	(unassigned)	endosymbiont of unidentified scaly snail isolate Monju
contig-100_48690	NA	NA	Eukaryota	Platyhelminthes	Cestoda	Diphyllobothriidea	Diphyllobothriidae	Spirometra	Spirometra erinaceieuropaei
contig-100_4878	NA	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Spirochaeta smaragdinae
contig-100_48829	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. SYK-6
contig-100_48906	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_48913	NA	NA	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus
contig-100_49	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania sp. NH8B
contig-100_49023	NA	NA	Eukaryota	Chordata	(unassigned)	(unassigned)	Branchiostomidae	Branchiostoma	Branchiostoma floridae
contig-100_49049	NA	NA	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis niloticus
contig-100_4907	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_49080	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_49108	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia
contig-100_49116	NA	NA	Eukaryota	(unassigned)	(unassigned)	Dictyosteliida	(unassigned)	Dictyostelium	Dictyostelium discoideum
contig-100_49165	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_49177	NA	NA	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus
contig-100_49248	NA	NA	Eukaryota	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Eucalybites	Eucalybites aureola
contig-100_4925	NA	NA	Eukaryota	Chordata	Mammalia	Cetacea	Lipotidae	Lipotes	Lipotes vexillifer
contig-100_4927	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum	Rhodospirillum rubrum
contig-100_49323	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_4935	NA	NA	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia mannitolilytica
contig-100_4938	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium etli
contig-100_494	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	Desulfococcus oleovorans
contig-100_4941	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus propionicus
contig-100_49462	NA	NA	Eukaryota	Hemichordata	Enteropneusta	(unassigned)	Harrimaniidae	Saccoglossus	Saccoglossus kowalevskii
contig-100_49483	NA	NA	Eukaryota	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Taenia	Taenia asiatica
contig-100_49502	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_49527	NA	NA	Eukaryota	Echinodermata	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus	Strongylocentrotus purpuratus
contig-100_49580	NA	NA	Eukaryota	Chordata	Mammalia	Monotremata	Ornithorhynchidae	Ornithorhynchus	Ornithorhynchus anatinus
contig-100_496	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_497	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfarculus	Desulfarculus baarsii
contig-100_4974	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_4979	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	Halorhodospira halophila
contig-100_49820	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris
contig-100_49859	NA	NA	Eukaryota	Chordata	Mammalia	Primates	Cebidae	Callithrix	Callithrix jacchus
contig-100_4994	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
contig-100_5	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_50	NA	NA	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus fermentans
contig-100_50065	NA	NA	Eukaryota	Arthropoda	Insecta	Diptera	Muscidae	Musca	Musca domestica
contig-100_5014	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
contig-100_50234	NA	NA	Eukaryota	Chordata	Mammalia	Rodentia	Sciuridae	Ictidomys	Ictidomys tridecemlineatus
contig-100_50254	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter	Spiribacter salinus
contig-100_50325	NA	NA	Eukaryota	Chordata	Aves	Passeriformes	Fringillidae	Serinus	Serinus canaria
contig-100_5036	NA	NA	Eukaryota	Nematoda	Chromadorea	Rhabditida	Heligmonellidae	Nippostrongylus	Nippostrongylus brasiliensis
contig-100_50453	NA	NA	Eukaryota	Streptophyta	(unassigned)	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana
contig-100_505	NA	NA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. CNQ-509
contig-100_50507	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	(unassigned)	(unassigned)	(unassigned)	Olavius algarvensis sulfur-oxidizing endosymbiont
contig-100_50532	NA	NA	Eukaryota	Chordata	Mammalia	Cetacea	Delphinidae	Orcinus	Orcinus orca
contig-100_50538	NA	NA	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	Drosophila subobscura
contig-100_5057	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio	Aliivibrio salmonicida
contig-100_506	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium gaetbulicola
contig-100_50652	NA	NA	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Wasmannia	Wasmannia auropunctata
contig-100_5069	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter adhaerens
contig-100_50691	NA	NA	Eukaryota	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
contig-100_507	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Pelobacteraceae	Pelobacter	Pelobacter propionicus
contig-100_5073	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio sulfidiphilus
contig-100_50760	NA	NA	Eukaryota	Chordata	Aves	Passeriformes	Acanthisittidae	Acanthisitta	Acanthisitta chloris
contig-100_508	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica
contig-100_50813	NA	NA	Eukaryota	Chordata	Amphibia	Anura	Pipidae	Xenopus	Xenopus laevis
contig-100_5083	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis
contig-100_5085	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
contig-100_50951	NA	NA	Eukaryota	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis
contig-100_50968	NA	NA	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum kuznetsovii
contig-100_51	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas entomophila
contig-100_51016	NA	NA	Eukaryota	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Papilio xuthus
contig-100_51050	NA	NA	Eukaryota	Chordata	(unassigned)	Coelacanthiformes	Coelacanthidae	Latimeria	Latimeria chalumnae
contig-100_51058	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	Desulfobacterium autotrophicum
contig-100_5109	NA	NA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	Arthrobacter sp. IHBB 11108
contig-100_51097	NA	NA	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio
contig-100_51099	NA	NA	Eukaryota	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca nemestrina
contig-100_51127	NA	NA	Bacteria	Cyanobacteria	(unassigned)	Chroococcales	(unassigned)	Synechococcus	Synechococcus sp. JA-3-3Ab
contig-100_51151	NA	NA	Eukaryota	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Poecilia	Poecilia formosa
contig-100_51172	NA	NA	Eukaryota	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Nasonia	Nasonia vitripennis
contig-100_51208	NA	NA	Eukaryota	Chordata	Aves	Ciconiiformes	Pteroclidae	Pterocles	Pterocles gutturalis
contig-100_51219	NA	NA	Eukaryota	Annelida	Hirudinida	Rhynchobdellida	Glossiphoniidae	Helobdella	Helobdella robusta
contig-100_5124	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium extorquens
contig-100_51279	NA	NA	Eukaryota	Arthropoda	Malacostraca	Decapoda	Astacidae	Austropotamobius	Austropotamobius italicus
contig-100_5129	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatibacillum	Desulfatibacillum alkenivorans
contig-100_513	NA	NA	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sp. M18
contig-100_5133	NA	NA	Eukaryota	Arthropoda	Insecta	Lepidoptera	Bombycidae	Bombyx	Bombyx mori
contig-100_5136	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp. NBRC 101098
contig-100_51389	NA	NA	Eukaryota	Streptophyta	(unassigned)	Brassicales	Cleomaceae	Tarenaya	Tarenaya hassleriana
contig-100_5141	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
